CD_DEPT;CD_NOM;NOM_CITE;DUREE;CODAGE;AUTRE;CD_SL;CD_OCC_STATUT_BIOLOGIQUE
84;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60313;Rhinolophus hipposideros;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60313;Rhinolophus hipposideros;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60313;Rhinolophus hipposideros;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60295;Rhinolophus ferrumequinum;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
84;60295;Rhinolophus ferrumequinum;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
84;60295;Rhinolophus ferrumequinum;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
84;60826;Ursus arctos;1;2;uniquement l'emplacement des tanières;9;3
84;60612;Lynx lynx;1;2;uniquement l'emplacement gîte de mise bas;9;3
84;60577;Canis lupus;1;2;uniquement l'emplacement des terriers;9;3
84;53856;Euphydryas maturna;20;1;;9;
84;53651;Coenonympha hero;20;2;;9;
84;53631;Coenonympha tullia;20;2;;9;
84;18437;Austropotamobius pallipes;20;2;;9;
84;240;Pelobates fuscus;20;1;;9;
2A;79300;Myotis brandtii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
2A;79300;Myotis brandtii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
2A;79299;Myotis alcathoe;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
2A;79299;Myotis alcathoe;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
2A;79299;Myotis alcathoe;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
2A;79298;Myotis punicus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
2A;79298;Myotis punicus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
2A;79298;Myotis punicus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
2A;60527;Plecotus austriacus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
2A;60527;Plecotus austriacus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
2A;60527;Plecotus austriacus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
2A;60518;Plecotus auritus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
2A;60518;Plecotus auritus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
2A;78164;Vipera ursinii;;1;;9;
2A;159453;Cottus petiti;20;2;;9;
2A;67534;Misgurnus fossilis;20;2;;9;
2A;94041;Cypripedium calceolus;;1;;9;
2A;3638;Picoides tridactylus;1;1;uniquement si observation de nidification ;9;3
2A;3076;Grus grus;10;3;uniquement si observation de nidification ;9;3
2A;2964;Tetrao urogallus;20;1;Place de chant, lek.;9;3
2A;2852;Gypaetus barbatus;10;2;uniquement si observation de nidification ?;9;3
2A;2848;Haliaeetus albicilla;10;3;uniquement si observation de nidification ;9;3
2A;2655;Hieraaetus fasciatus;10;3;uniquement si observation de nidification ;9;3
2A;2636;Aquila pomarina;10;3;uniquement si observation de nidification ;9;3
2A;2514;Ciconia nigra;10;3;uniquement si observation de nidification ;9;3
2A;2869;Aegypius monachus;10;2;uniquement si observation de nidification;9;3
2A;64437;Margaritifera auricularia;20;2;;9;
2A;64435;Margaritifera margaritifera;20;2;;9;
2A;200118;Myotis daubentonii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
